step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
10,0.08333333333333333,0.00034303063838021954,-0.00012081994168740002,0.0007348097759083797,0.0006383761086209609,0.004211861341711865,0.0018090280185484003,0.00340442459977056,0.00020746887112492907,0.0417981875701049,0.0,0.00020631232026719802,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,0.02022096887230873,0.03677487000823021,0.007664885371923447,0.007775027770549059,0.027197597548365593,-0.005208849441260099
11,0.09166666666666666,0.00019204312225185114,4.607173788359143e-06,0.0006595616132906668,0.0006815933825820908,0.0004436685950050713,0.0018127252568401091,0.003350530548753077,0.00019805886687679317,0.039601715483670634,0.0,0.00020694621548727853,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,0.020245101302862167,-0.027623174712061882,0.0077958498150110245,0.0077879480086266994,0.0030586121138185263,0.011291204951703548
12,0.1,0.0005967178099689296,-0.002227837789583022,0.0008005830315576935,0.0007165360175013938,0.002299264794540779,0.0018318857967946156,0.0017178848662396107,0.00021833075967056902,0.04363104434333558,0.0,0.00021532118916689597,0.1562730222940445,2.294688119416087e-09,1.6126592901455662e-07,0,0.019789665937423706,-0.04884123429656029,0.007798525970429182,0.007815149612724781,0.0015297530917450786,-0.006871819030493498
13,0.10833333333333334,0.0001280987707676411,-0.0025197790344832485,0.00047623193673504216,0.0011150917451918493,0.0009987380925708567,0.001840208614232706,0.0010398520324439902,0.00027183419558883564,0.03365049586485089,0.0,0.0002763976201063892,2.369805097579956,2.294688119416087e-09,1.6126592901455662e-07,0,0.019731326028704643,0.02257704548537731,0.007779086474329233,0.0077166687697172165,0.004217326641082764,-0.0012436507968232036
14,0.11666666666666667,0.0005116104266234541,-0.0005708946571340805,0.0009268951686273582,0.0003052818293696956,0.0004356139095375266,0.0018438387301455187,0.003016731497631946,0.0001362446808662708,0.046947432507102906,0.0,0.00013099369652714508,2.224623680114746,2.294688119416087e-09,1.6126592901455662e-07,0,0.02012883685529232,0.045175548642873764,0.007803925313055515,0.0076733543537557125,0.004757344257086515,-0.004524886142462492
15,0.125,0.00013391207875855645,3.0221998306920617e-05,0.00029235300306475637,0.0008872008477019677,0.0008314622880313747,0.0018507675825457802,0.0031944555103779813,0.0002451277053273563,0.026365631366303613,0.0,0.0002459717794903393,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,0.020251885056495667,-0.02308487705886364,0.007795264013111591,0.007632377091795206,-0.008963941596448421,0.00518828583881259
16,0.13333333333333333,0.0005697141992251905,-0.0018877310878951123,0.0010549074271078642,0.0003160283346346789,0.0004028868859955906,0.00185412497326241,0.0019070438463350313,0.00014323201631848714,0.050084779273367595,0.0,0.00013991279209919256,1.0897963047027588,2.294688119416087e-09,1.6126592901455662e-07,0,0.019862940534949303,-0.0475466214120388,0.007596347015351057,0.007623746525496244,-0.03947853669524193,-0.009641646407544613
17,0.14166666666666666,4.6181280764699796e-05,-0.0027008141986448343,0.00014953040967905247,0.0013952771698676216,0.0003009085528807736,0.0018566325445364166,0.0007468072062029563,0.0003074158384071329,0.018856193415965655,0.0,0.0003064055831360213,1.7231513261795044,2.294688119416087e-09,1.6126592901455662e-07,0,0.019700977951288223,0.013364552520215511,0.007410471327602863,0.00742926262319088,0.003288388019427657,-0.018095968291163445
18,0.15,0.0005932812962483917,-0.0009599316131444671,0.001156660515722761,5.097385735655698e-05,0.0005398124530164801,0.0018611309816448872,0.00270211503782813,5.6541023378446836e-05,0.052444558223021,0.0,5.4709271899602464e-05,0.9965736865997314,2.294688119416087e-09,1.6126592901455662e-07,0,0.020053735002875328,0.048662420362234116,0.007522982079535723,0.007533046416938305,0.015307365916669369,0.015629231929779053
19,0.15833333333333333,1.095479136841058e-05,0.00010741929194144702,5.0961189361403154e-05,0.0010751959545160523,4.483595053480011e-05,0.0018615046145660106,0.0031060358417533238,0.00026940913448438096,0.011008056667759034,0.0,0.0002674470845094377,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,0.02026945725083351,-0.006508826743811369,0.007618689443916082,0.007625581230968237,0.007220506202429533,0.00837564468383789
20,0.16666666666666666,0.0006270128778675818,-0.0015096642850320808,0.001199733921267652,5.578345341008333e-05,0.0005104361297235991,0.001865758248980374,0.00223862421649361,6.145123844688668e-05,0.05341177300316369,0.0,6.13740041301344e-05,1.4504681825637817,2.294688119416087e-09,1.6126592901455662e-07,0,0.019940150901675224,-0.05003928765654564,0.007588925771415234,0.00761791504919529,-0.015737414360046387,-0.0118750324472785
21,0.175,2.3361387830409732e-06,-0.0027554507187455913,4.4419677387833095e-06,0.0015078243772788332,5.227262098505757e-06,0.0018658018094978616,0.0006249535745529277,0.0003196229454300415,0.003250093523198439,0.0,0.00031883567651955837,2.100362777709961,2.294688119416087e-09,1.6126592901455662e-07,0,0.01968892104923725,0.0020635128021240234,0.007447900250554085,0.007483629509806633,-0.013611315749585629,-0.012213884852826595
22,0.18333333333333332,0.0006579365301259406,-0.0013511096093924736,0.001198801225265514,1.046123109508432e-05,0.00044859059076357463,0.0018695400644208914,0.0023856294415149568,2.6282009994734573e-05,0.053391308583982236,0.0,2.5930345943993576e-05,1.0618188381195068,2.294688119416087e-09,1.6126592901455662e-07,0,0.01997467502951622,0.05124806985259056,0.007491997443139553,0.0074949418194592,0.016087889671325684,0.016122758388519287
23,0.19166666666666665,9.28955853018808e-06,8.156427476741185e-05,7.833766297142319e-06,0.0010803563049629145,2.2358484032273774e-05,0.0018697263851211604,0.003048770289678817,0.0002705888780220847,0.004315880653094136,0.0,0.00027002010874035867,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,0.0202645156532526,0.005997418891638517,0.0076090567745268345,0.0076022581197321415,0.007593333255499601,0.006433724891394377
24,0.2,0.0006396156608302694,-0.0011263351708073193,0.0011530621929177534,7.029574969100986e-06,0.0004070900150979958,0.0018731188019136438,0.0025464910598234484,2.0351671961775098e-05,0.052362877280746255,0.0,1.945995831229049e-05,1.135169506072998,2.294688119416087e-09,1.6126592901455662e-07,0,0.020019175484776497,-0.05054711923003197,0.007570322137326002,0.007549128960818052,-0.011222361586987972,-0.014635025523602962
25,0.20833333333333334,3.7808100945186876e-05,-0.002711465107521976,5.468594952511911e-05,0.00141032290277032,3.0054237702328182e-05,0.0018733692538944965,0.0006647210996131468,0.0003091785798929648,0.01140341804127049,0.0,0.0003097396440822183,2.385345935821533,2.294688119416087e-09,1.6126592901455662e-07,0,0.01969805173575878,-0.0121879568323493,0.007477511186152697,0.007437700405716896,-0.009861587546765804,-0.010976492427289486
26,0.21666666666666667,0.0006068608866350419,-0.0017362071865825003,0.0010697896510948467,0.00016594460043262903,0.0003768400422872961,0.001876509587580224,0.001982897539160241,0.00010603637652050878,0.050436604545112416,0.0,0.00010594684973479156,1.5798372030258179,2.294688119416087e-09,1.6126592901455662e-07,0,0.01989668607711792,0.049223896116018295,0.007467684801667929,0.007467026822268963,0.014342664740979671,0.014910398982465267
27,0.225,9.864035288690715e-05,-2.3829000804575324e-05,0.00013953172984507628,0.0009171292928118364,5.136079666513518e-05,0.0018769375942191,0.0030084099689583446,0.00024934339637430134,0.018215187414293354,0.0,0.0002496194507390453,0.10013578087091446,2.294688119416087e-09,1.6126592901455662e-07,0,0.02024344727396965,0.019816158339381218,0.007584558799862862,0.007584903389215469,0.009332298301160336,0.00888437032699585
28,0.23333333333333334,0.0005233098966508374,-0.0007573204516321441,0.0009520945530655419,0.0001378508908057859,0.0003376763725613284,0.0018797515639904444,0.0027356864528804655,9.66305093058127e-05,0.04758133050886334,0.0,9.635657738107422e-05,0.6371411085128784,2.294688119416087e-09,1.6126592901455662e-07,0,0.020094064995646477,-0.045737024396657944,0.007577195763587952,0.007576540112495422,-0.00800997018814087,-0.008019804954528809
29,0.24166666666666667,0.00016685369300298387,-0.0025571255663065263,0.00025570213374272107,0.0011364055589354002,8.970744570568193e-05,0.0018804991260379918,0.0008823349454125703,0.0002774857282112961,0.024658344919640897,0.0,0.0002782786707317164,2.189277172088623,2.294688119416087e-09,1.6126592901455662e-07,0,0.019728777930140495,-0.025806425139307976,0.00749541400000453,0.007493753917515278,-0.008141398429870605,-0.008418560028076172
30,0.25,0.0004441224245327996,-0.002081149923906664,0.0008101716958682794,0.0004649140956262475,0.0002859801054647536,0.0018828822935835314,0.001520940585704194,0.0001774728969163284,0.04389197572129262,0.0,0.00017800530772685432,1.9285626411437988,2.294688119416087e-09,1.6126592901455662e-07,0,0.019826527684926987,0.042128559201955795,0.007460619788616896,0.007457459345459938,-0.0010067224502563477,-0.001240968587808311
31,0.2583333333333333,0.00025622537713879367,-0.0002231377188703068,0.00039221241748998027,0.0006383437294425526,0.00013854634499089246,0.0018840368464584556,0.0029476806516594753,0.00020803104214993053,0.030539171432546704,0.0,0.00020808645023122897,0.3868975043296814,2.294688119416087e-09,1.6126592901455662e-07,0,0.020202981308102608,0.031954050064086914,0.007584274280816317,0.007568405941128731,0.014499126933515072,0.011756121180951595
32,0.26666666666666666,0.00033868395336935633,-0.00044075989351887454,0.000652253639722418,0.0003865483292369685,0.00022895001863421392,0.0018859447632804073,0.0028226707920902755,0.00016187982885363392,0.039382659049494034,0.0,0.0001619468725727563,0.3915977478027344,2.294688119416087e-09,1.6126592901455662e-07,0,0.02015797607600689,-0.03679275140166283,0.007627561688423157,0.007588900160044432,-0.0056084985844790936,-0.006226300727576017
33,0.275,0.0003308305694737484,-0.0023129241648484045,0.0005388786912656772,0.0007629708784630677,0.00018986273578592438,0.00188752695274529,0.0012072829270993787,0.00022740289770221224,0.03579663046426085,0.0,0.0002278411589738179,1.908562183380127,2.294688119416087e-09,1.6126592901455662e-07,0,0.019777897745370865,-0.036352869123220444,0.007545622996985912,0.007510185241699219,-0.009663998149335384,-0.009122191928327084
34,0.2833333333333333,0.0002551074742620836,-0.0023563715809844458,0.0004916876828460661,0.0008177527290136304,0.00017257265962708382,0.0018889650582421824,0.0010971413633795168,0.00023540586263622214,0.03419333744530336,0.0,0.00023598753140940563,2.0871987342834473,2.294688119416087e-09,1.6126592901455662e-07,0,0.019769985228776932,0.0319218635559082,0.007495379075407982,0.007465902715921402,-0.0023630259092897177,-0.0017461179522797465
35,0.2916666666666667,0.0004171581555080866,-0.0005031336503690131,0.000682323713847096,0.0003331934566273699,0.00023961993031819777,0.001890961890994834,0.0028205035666083733,0.0001502863524286347,0.04028023669158032,0.0,0.000150082308298804,0.6481361389160156,2.294688119416087e-09,1.6126592901455662e-07,0,0.020146455615758896,0.04079818353056908,0.007547578774392605,0.007549292873591185,0.013767777942121029,0.013969837687909603
36,0.3,0.00016399626656791089,-0.0002052245681528023,0.00033908686812079595,0.0006593469518524513,0.00011917163195982655,0.0018919549879278326,0.0028491605063161885,0.00021142981146792127,0.028395684509664586,0.0,0.00021140023170461748,0.2596144676208496,2.294688119416087e-09,1.6126592901455662e-07,0,0.020206229761242867,-0.02560257725417614,0.007596254348754883,0.00759678240865469,-0.0038570163305848837,-0.0029316542204469442
37,0.30833333333333335,0.00047708667010278803,-0.002005817275366748,0.0008122246375554744,0.0003928741476116669,0.0002849782750171074,0.0018943298068863086,0.0015706979867894898,0.00016317771663450795,0.04394757076655577,0.0,0.0001635027153574942,1.6672254800796509,2.294688119416087e-09,1.6126592901455662e-07,0,0.019840626046061516,-0.04365920647978783,0.007516741286963224,0.007527335546910763,-0.01078337337821722,-0.009864269755780697
38,0.31666666666666665,9.978197222831231e-05,-0.0025507082014465726,0.0002060480159342945,0.0011219625859156216,7.244191096356617e-05,0.0018949334894776716,0.0007720178621093276,0.00027577100257692924,0.022135076470293186,0.0,0.00027625416705186645,2.1935524940490723,2.294688119416087e-09,1.6126592901455662e-07,0,0.019730692729353905,0.019948480650782585,0.007455707527697086,0.007472813595086336,-0.003619193797931075,-0.002971887355670333
39,0.325,0.0005404349406537629,-0.000837113178114409,0.0009177556365621106,9.660068419666293e-05,0.00032201873434650383,0.0018976169789305592,0.0026152950622286867,8.090230194521848e-05,0.04671541742015108,0.0,8.06888751281523e-05,0.9104737639427185,2.294688119416087e-09,1.6126592901455662e-07,0,0.020078768953680992,0.04644155129790306,0.007527986075729132,0.0075285909697413445,0.01499622967094183,0.015481709502637386
40,0.3333333333333333,4.1901142249956617e-05,-5.8919329650702294e-05,0.0001014739873662743,0.0008633785161599024,3.572751026310076e-05,0.0018979147081827517,0.002845749024308183,0.0002419431711295076,0.015533671495474806,0.0,0.00024187932827879314,0.16155922412872314,2.294688119416087e-09,1.6126592901455662e-07,0,0.02023596316576004,-0.012935399077832699,0.007599198259413242,0.007603275589644909,1.788139229574881e-06,0.00036925074527971447
41,0.3416666666666667,0.0005681514717385234,-0.0016534276064140746,0.0009911138381355396,0.00011971359988510386,0.0003477563286321312,0.0019008126775880195,0.0019263639809331118,9.004173430862473e-05,0.04854656866210071,0.0,9.037260360334643e-05,1.4011493921279907,2.294688119416087e-09,1.6126592901455662e-07,0,0.019911952316761017,-0.04764675721526146,0.007545778527855873,0.007549966219812632,-0.011422633193433285,-0.009842812083661556
42,0.35,1.1850974812164696e-05,-0.002646354122844527,3.197031371314102e-05,0.001292307142958256,1.1375478046155021e-05,0.0019009074732384043,0.0005906817818774391,0.00029596945612122644,0.008719069613277935,0.0,0.00029647599478760205,2.2548725605010986,2.294688119416087e-09,1.6126592901455662e-07,0,0.019710974767804146,0.0067913527600467205,0.0074617089703679085,0.007488640490919352,-0.006284415256232023,-0.004076957702636719
43,0.35833333333333334,0.0005908208448253,-0.001200711228570903,0.001027890167599775,5.087658269053228e-07,0.00036073330307084,0.001903913584097328,0.0023224221337784052,5.459963988681544e-06,0.049439064566357396,0.0,5.233544457313563e-06,1.1960444450378418,2.294688119416087e-09,1.6126592901455662e-07,0,0.02000516653060913,0.04856586083769798,0.007501936983317137,0.007502078078687191,0.015510319732129574,0.01413255836814642
44,0.36666666666666664,2.4109429579053433e-07,-1.3133072935046916e-05,1.4538229869130828e-06,0.0009335900845303698,7.098599537384161e-07,0.0019039194995969424,0.002826071428474969,0.00025159033642628385,0.0018593061503348524,0.0,0.00025156618036644226,0.13761261105537415,2.294688119416087e-09,1.6126592901455662e-07,0,0.020245404914021492,0.000461339921457693,0.007591471541672945,0.00760028837248683,0.0035101172979921103,0.006034075748175383
45,0.375,0.0005744242444452785,-0.0012879840056765847,0.001024238805463113,2.882996240886502e-06,0.00035943003981094143,0.0019069147499287003,0.0022204767904013935,1.3776329671277514e-05,0.04935116640519466,0.0,1.4045359413433674e-05,1.0958044528961182,2.294688119416087e-09,1.6126592901455662e-07,0,0.019986385479569435,-0.04790782555937767,0.007550802547484636,0.007552056107670069,-0.009841023944318295,-0.012263058684766293
46,0.3833333333333333,1.1272851837141286e-05,-0.0026425094186682276,1.0572106891343638e-05,0.0012838781121725408,3.891507977554748e-06,0.0019069471791618466,0.0005701608313946449,0.0002950000672129853,0.005013925219527537,0.0,0.00029553197734450283,2.2347702980041504,2.294688119416087e-09,1.6126592901455662e-07,0,0.019711898639798164,-0.006598233710974455,0.007477162405848503,0.007459183223545551,-0.005978643428534269,-0.008409619331359863
47,0.39166666666666666,0.0005535409203816929,-0.0015648826944530032,0.0009829946734847058,7.282549479358952e-05,0.0003449572688394251,0.0019098218230688417,0.0019543002172758266,7.021003992929985e-05,0.04834731329246062,0.0,7.053176112889906e-05,1.4809789657592773,2.294688119416087e-09,1.6126592901455662e-07,0,0.019931305199861526,0.04700302705168724,0.007479910738766193,0.0074857426807284355,0.014759301207959652,0.015509425662457943
48,0.4,4.6150647977647495e-05,-6.859768211189875e-05,5.7003116389072475e-05,0.0008509322407471697,2.015368473195199e-05,0.001909989770441608,0.002795478093443599,0.00024019514655837417,0.011642494829808885,0.0,0.000240170291954857,0.20759189128875732,2.294688119416087e-09,1.6126592901455662e-07,0,0.02023428864777088,0.013543366454541683,0.007578832563012838,0.007593777030706406,0.006412267219275236,0.007645189296454191
49,0.4083333333333333,0.0004945968789738664,-0.0009341412579529009,0.0009057562313358863,5.276638498859018e-05,0.000317849565819305,0.0019126385168234355,0.0024316167541688777,5.979195424943372e-05,0.0464090241191682,0.0,5.9609705881894804e-05,0.8092662692070007,2.294688119416087e-09,1.6126592901455662e-07,0,0.020058205351233482,-0.04446029290556908,0.007556247059255838,0.0075785438530147076,-0.009175836108624935,-0.008345246315002441
50,0.4166666666666667,9.187379292508995e-05,-0.0025375628840765005,0.00013612427493467724,0.0011036012469819332,4.789665401617085e-05,0.0019130376556069036,0.0007070740863721033,0.0002735036677371267,0.017991384084062725,0.0,0.0002740115371151015,2.1312432289123535,2.294688119416087e-09,1.6126592901455662e-07,0,0.0197328832000494,-0.019136665388941765,0.007473472971469164,0.007503999397158623,-0.007962584495544434,-0.007044374477118254
51,0.425,0.00043964183795658775,-0.0019021990408776349,0.0008006275961629654,0.00029066599060342384,0.00028095067922547943,0.001915378911267116,0.0015441152951124581,0.00014033919038778668,0.04363269886954964,0.0,0.00014073174197265013,1.7342356443405151,2.294688119416087e-09,1.6126592901455662e-07,0,0.01986285112798214,0.04190682992339134,0.007456854451447725,0.007477216422557831,0.012597440741956234,-0.0004810094542335719
52,0.43333333333333335,0.00015974973716019537,-0.0002185291536273455,0.00023993724388869468,0.0006453294012641227,8.429088009511031e-05,0.0019160813352679085,0.0027425685639535756,0.0002091728608391649,0.023886123493007203,0.0,0.00020910055071987765,0.3583614230155945,2.294688119416087e-09,1.6126592901455662e-07,0,0.02020399458706379,0.025230644270777702,0.007568083703517914,0.007577225100249052,0.009682773612439632,0.011065899394452572
53,0.44166666666666665,0.00035598943637652077,-0.0006195879850192017,0.0006739883907867285,0.00023101639028932756,0.00023650827079744715,0.001918052237524554,0.002559458469957929,0.00012514657370972678,0.040033446292743524,0.0,0.00012501610816737725,0.56639564037323,2.294688119416087e-09,1.6126592901455662e-07,0,0.020121991634368896,-0.03772258386015892,0.007573944982141256,0.007595128379762173,-0.0066894288174808025,-0.005139112006872892
54,0.45,0.00022330486200247083,-0.002344695262343625,0.00036035105628611376,0.0008053084993661358,0.00012649607661101774,0.0019191063714963125,0.000963375526807408,0.000233630789615613,0.029272491950298,0.0,0.00023408962438049193,1.9649537801742554,2.294688119416087e-09,1.6126592901455662e-07,0,0.01977180875837803,-0.029861925169825554,0.007495682220906019,0.007521295920014381,-0.008619725704193115,-0.0080949068069458
55,0.4583333333333333,0.00028580418524053896,-0.0021864575240649305,0.0005371200476566299,0.0005888614919691966,0.00018848209034910834,0.001920677055582555,0.0011460052563839903,0.00019977297500128435,0.03573818007334663,0.0,0.00020021503665295474,1.94370698928833,2.294688119416087e-09,1.6126592901455662e-07,0,0.019804848358035088,0.03379225730895996,0.0074539813213050365,0.007485086563974619,-0.0017702578334137797,-0.0011613963870331645
56,0.4666666666666667,0.00030224766019158245,-0.00044937080935389016,0.0004862260829907182,0.0003841159563217711,0.00017061994339897046,0.001922098888444213,0.0026453177785943946,0.0001613754966810052,0.03400289188063581,0.0,0.00016126239113710053,0.5658329129219055,2.294688119416087e-09,1.6126592901455662e-07,0,0.02015734277665615,0.03472566604614258,0.007551833521574736,0.007552404422312975,0.011984108947217464,0.012004672549664974
57,0.475,0.0002006108572187681,-0.0003687273358348778,0.00039882087231304946,0.00046503791158756125,0.0001399496692924159,0.0019232651356883164,0.0026190074409728173,0.00017756397931846684,0.030795394323547342,0.0,0.00017748100516250964,0.3803105354309082,2.294688119416087e-09,1.6126592901455662e-07,0,0.02017315663397312,-0.02831697277724743,0.0075834509916603565,0.007583508733659983,-0.003975927829742432,-0.004179775714874268
58,0.48333333333333334,0.0003622465975855559,-0.002082381151093172,0.0006085785910884604,0.00047222041014464386,0.00021351051156977946,0.0019250443899513979,0.001285708837676886,0.00017889376309429376,0.03804128013922469,0.0,0.00017930425833504704,1.7489111423492432,2.294688119416087e-09,1.6126592901455662e-07,0,0.019825231283903122,-0.038040872663259506,0.007511833216995001,0.007510784547775984,-0.009292065165936947,-0.009411870501935482
59,0.49166666666666664,0.0001365403973842715,-0.002400511937856676,0.00027008131951673016,0.0008805287986146065,9.47774160372853e-05,0.0019258342017517086,0.0008124727794106405,0.0002442971748635046,0.025342184216658483,0.0,0.00024478051709377074,2.0963220596313477,2.294688119416087e-09,1.6126592901455662e-07,0,0.01976139098405838,0.02334594540297985,0.007461123634129763,0.007459677290171385,-0.0027197597082704306,-0.0027912852820008993
60,0.5,0.00042841386755931686,-0.0007411046836646294,0.000716835736788432,0.00015005980714815197,0.000251457821921735,0.0019279296836010565,0.002482134411432328,0.00010085406978652754,0.041286365835666354,0.0,0.00010069215921719778,0.8198736310005188,2.294688119416087e-09,1.6126592901455662e-07,0,0.02009827271103859,0.041348930448293686,0.007531509734690189,0.007532051298767328,0.013692676089704037,0.01361310388892889
61,0.5083333333333333,7.233408539740206e-05,-0.0001961905057663118,0.0001593894698005833,0.000671858680687462,5.594351200439912e-05,0.0019283958795344265,0.002635787609653562,0.0002134280597345566,0.019468233510411333,0.0,0.00021337120768937897,0.2585480511188507,2.294688119416087e-09,1.6126592901455662e-07,0,0.02020815759897232,-0.017005205154418945,0.007597575429826975,0.007586858235299587,-6.973743438720703e-05,-0.0008627771749161184
62,0.5166666666666666,0.00046551164939607435,-0.0017697043547295057,0.0008031908084393792,0.00019118416483030457,0.00028173758555170695,0.0019307436927473573,0.0016209259606836095,0.0001138054934102749,0.043702484898079645,0.0,0.00011416260964134746,1.4977068901062012,2.294688119416087e-09,1.6126592901455662e-07,0,0.019888754934072495,-0.04312276467680931,0.007521871477365494,0.007523035630583763,-0.011371671222150326,-0.010695754550397396
63,0.525,3.296441158173456e-05,-0.002528928350972014,7.437242853537719e-05,0.0010830039112403314,2.6110665778787948e-05,0.0019309612816288471,0.0005923736820142764,0.00027093706555307665,0.013298500993955041,0.0,0.0002714445823218719,2.175839424133301,2.294688119416087e-09,1.6126592901455662e-07,0,0.019735388457775116,0.011419056914746761,0.007448254618793726,0.0074547273106873035,-0.005630850326269865,-0.0049728150479495525
64,0.5333333333333333,0.0005004063611320564,-0.0010704655962651616,0.0008614233560585856,1.565053277605208e-05,0.0003021531992055223,0.0019334792249555597,0.002240493878657092,3.25031020686928e-05,0.045259015277762986,0.0,3.228167883453956e-05,1.094649314880371,2.294688119416087e-09,1.6126592901455662e-07,0,0.020031556487083435,0.0446927510201931,0.007510007359087467,0.007510376628488302,0.014103948138654232,0.014182626269757748
65,0.5416666666666666,5.5202022949320236e-06,-0.0001153683495596072,2.0383715585496028e-05,0.0007833670253802671,7.166199951190189e-06,0.0019335389432884862,0.0026274415369895742,0.00023046007339233137,0.006962070792427832,0.0,0.00023042064737132276,0.21457865834236145,2.294688119416087e-09,1.6126592901455662e-07,0,0.020224783569574356,-0.004677772056311369,0.0075846784748137,0.00758490851148963,0.0019195674685761333,0.0019919872283935547
66,0.55,0.0005017757284877691,-0.0014318751206975453,0.0008864396258221303,2.8104903431324607e-05,0.0003109208274621017,0.0019361299501840037,0.0019205750872276824,4.356879626867524e-05,0.045911486831189265,0.0,4.3857736063224976e-05,1.2191752195358276,2.294688119416087e-09,1.6126592901455662e-07,0,0.01995731145143509,-0.04477858170866966,0.007538912817835808,0.007537788711488247,-0.009655951522290707,-0.009837447665631771
